reference,date,repository,filename,score,value,comment_cleaned,sentiment
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/JavacOutputStream.java,3.0,1,serves output stream javac let's us print messages log detect whether javac error compiling author james duncan davidson duncanx180com serf a an output stream to javac this let's u print message out to the log and detect whether or not javac had an error while compiling author james duncan davidson duncanx180com,-1
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/TaskOutputStream.java,3.0,1,redirects text written stream thru standard ant logging mechanism class useful integrating tools write systemout systemerr example following cause text written systemout logged info priority systemsetout new printstream new taskoutputstream project projectmsg_info author james duncan davidson duncanx180com redirects text written to a stream thru the standard ant logging mechanism this class is useful for integrating with tool that write to systemout and systemerr for example the following will cause all text written to systemout to be logged with info priority systemsetout new printstream new taskoutputstream project projectmsg_info author james duncan davidson duncanx180com,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/Untar.java,2.5,1,set destination directory file untared destination directory param path directory set the destination directory file will be untared into the destination directory param d path to the directory,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/optional/RenameExtensions.java,2.5,1,store replace attribute determines whether target file overwritten present store replace attribute this determines whether the target file should be overwritten if present,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/JikesOutputParser.java,10.639,1,parses output jikes passes errors warnings right logging channels project todo parsing could much better author skanthakmuehlheimde par output from jikes and pass error and warning into the right logging channel of project todo parsing could be much better author skanthakmuehlheimde,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/DirectoryScanner.java,17.0,1,class scanning directory filesdirectories match certain criteria criteria consist set include exclude patterns patterns select files want included files want excluded idea simple given directory recursively scanned files directories filedirectory matched set include exclude patterns filesdirectories match least one pattern include pattern list match pattern exclude pattern list placed list filesdirectories found list include patterns supplied used means everything matched list exclude patterns supplied empty list used nothing excluded pattern matching done follows name matched split path segments path segment name directory file bounded fileseparator '' unix '' windows eg abcdefghixyzjava split segments abc def ghi xyzjava done pattern matched segments name pattern matched '' used path segment pattern matches zero path segments name special case regarding use fileseparator beginningof pattern string match pattern starts fileseparator string match must also start fileseparator pattern start fileseparator string match may start fileseparator one rules obeyed string match name path segment matched pattern path segment following special characters used '' matches zero characters '?' matches one character examples class matches class filesdirs directory tree testa??java matches filesdirs start 'a' two characters java directory called test matches everything directory tree testxyz matches filesdirs start xyz parent directory called test eg abctestdefghixyz123 example usage string includes class string excludes modules dssetincludes includes dssetexcludes excludes dssetbasedir new file test dsscan systemoutprintln files string files dsgetincludedfiles int 0 < fileslengthi++ systemoutprintln files scan directory called test class files excludes class files directories directory called modules author arnout j kuiper <a href mailtoajkuiperwxsnl>ajkuiperwxsnl<a> class for scanning a directory for filesdirectories that match a certain criterion these criterion consist of a set of include and exclude pattern with these pattern you can select which file you want to have included and which file you want to have excluded the idea is simple a given directory is recursively scanned for all file and directory each filedirectory is matched against a set of include and exclude pattern only filesdirectories that match at least one pattern of the include pattern list and don't match a pattern of the exclude pattern list will be placed in the list of filesdirectories found when no list of include pattern is supplied will be used which mean that everything will be matched when no list of exclude pattern is supplied an empty list is used such that nothing will be excluded the pattern matching is done a follows the name to be matched is split up in path segment a path segment is the name of a directory or file which is bounded by fileseparator '' under unix '' under window eg abcdefghixyzjava is split up in the segment abc def ghi and xyzjava the same is done for the pattern against which should be matched then the segment of the name and the pattern will be matched against each other when '' is used for a path segment in the pattern then it match zero or more path segment of the name there are special case regarding the use of fileseparator s at the beginningof the pattern and the string to match when a pattern start with a fileseparator the string to match must also start with a fileseparator when a pattern doe not start with a fileseparator the string to match may not start with a fileseparator when one of these rule is not obeyed the string will not match when a name path segment is matched against a pattern path segment the following special character can be used '' match zero or more character '?' match one character example class match all class filesdirs in a directory tree testa??java match all filesdirs which start with an 'a' then two more character and then java in a directory called test match everything in a directory tree testxyz match all filesdirs that start with xyz and where there is a parent directory called test eg abctestdefghixyz123 example of usage string includes class string excludes module dssetincludes includes dssetexcludes excludes dssetbasedir new file test dsscan systemoutprintln file string file dsgetincludedfiles for int i 0 i < fileslengthi++ systemoutprintln file i this will scan a directory called test for class file but excludes all class file in all directory under a directory called module author arnout j kuiper <a href mailtoajkuiperwxsnl>ajkuiperwxsnl<a>,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/Target.java,3.0,1,class implements target object required parameters author james davidson <a href mailtoduncanx180com>duncanx180com<a> this class implement a target object with required parameter author james davidson <a href mailtoduncanx180com>duncanx180com<a>,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/Replace.java,4.0,1,perform replacement given file replacement performed temporary file replaces original file param src source file perform the replacement on the given file the replacement is performed on a temporary file which then replaces the original file param src the source file,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSGET.java,2.5,1,task perform get commands microsoft visual source safe following attributes interpretted <table border 1> <tr> <th>attribute<th> <th>values<th> <th>required<th> <tr> <tr> <td>login<td> <td>usernamepassword<td> <td>no<td> <tr> <tr> <td>vsspath<td> <td>sourcesafe path<td> <td>yes<td> <tr> <tr> <td>localpath<td> <td>override working directory get specified path<td> <td>no<td> <tr> <tr> <td>writable<td> <td>true false<td> <td>no<td> <tr> <tr> <td>recursive<td> <td>true false<td> <td>no<td> <tr> <tr> <td>version<td> <td>a version number get<td> <td>no<td> <tr> <tr> <td>date<td> <td>a date stamp get at<td> <td>no<td> <tr> <tr> <td>label<td> <td>a label get for<td> <td>no<td> <tr> <table> note one version date label specified author craig cottingham author andrew everitt task to perform get command to microsoft visual source safe the following attribute are interpretted <table border 1> <tr> <th>attribute<th> <th>values<th> <th>required<th> <tr> <tr> <td>login<td> <td>usernamepassword<td> <td>no<td> <tr> <tr> <td>vsspath<td> <td>sourcesafe path<td> <td>yes<td> <tr> <tr> <td>localpath<td> <td>override the working directory and get to the specified path<td> <td>no<td> <tr> <tr> <td>writable<td> <td>true or false<td> <td>no<td> <tr> <tr> <td>recursive<td> <td>true or false<td> <td>no<td> <tr> <tr> <td>version<td> <td>a version number to get<td> <td>no<td> <tr> <tr> <td>date<td> <td>a date stamp to get at<td> <td>no<td> <tr> <tr> <td>label<td> <td>a label to get for<td> <td>no<td> <tr> <table> note that only one of version date or label should be specified author craig cottingham author andrew everitt,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/Patch.java,3.0,1,work silently unless error occurs work silently unless an error occurs,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/Exec.java,2.5,1,command executed specified os this command will be executed only on the specified o,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/optional/ejb/EjbcHelper.java,9.5,1,determine weblogic ejb support classes need regenerated given deployment descriptor process attempts determine support classes need rebuilt examining support classes typically generated ejbc task interrupted generating support classes bean support classes removed force regeneration support classes param descriptorfile serialised deployment descriptor return true support classes need regenerated throws ioexception descriptor file cannot closed determine if the weblogic ejb support class need to be regenerated for a given deployment descriptor this process attempt to determine if the support class need to be rebuilt it doe this by examining only some of the support class which are typically generated if the ejbc task is interrupted generating the support class for a bean all of the support class should be removed to force regeneration of the support class param descriptorfile the serialised deployment descriptor return true if the support class need to be regenerated throw ioexception if the descriptor file cannot be closed,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/Cvs.java,7.64,1,xxx use jcvs wwwicecomjcvs instead command line execution rely native cvs stuff around sm xxx we should use jcvs wwwicecomjcvs instead of command line execution so that we don't rely on having native cv stuff around sm,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/Rename.java,2.5,1,sets wheter existing file replaced param replace existing file replaced set wheter an existing file should be replaced param replace on if an existing file should be replaced,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/Ant.java,5.64,1,xxx replace createproperty!! xxx replace with createproperty!!,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/BuildListener.java,2.5,1,classes implement interface notified things happend build see buildevent see projectaddbuildlistener buildlistener class that implement this interface will be notified when thing happend during a build see buildevent see projectaddbuildlistener buildlistener,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/Jikes.java,3.0,1,assume everything jikes writes goes standard output standard error option xstdout given jikes javacdojikescompile guarantee least hope we assume that everything jikes writes go to standard output not to standard error the option xstdout that is given to jikes in javacdojikescompile should guarantee this at least i hope so,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/MatchingTask.java,5.5,1,abstract task used tasks require include exclude files based pattern matching author arnout j kuiper <a href mailtoajkuiperwxsnl>ajkuiperwxsnl<a> author stefano mazzocchi <a href mailtostefanoapacheorg>stefanoapacheorg<a> author sam ruby <a href mailtorubysusibmcom>rubysusibmcom<a> author jon stevens <a href mailtojonclearinkcom>jonclearinkcom<a> this is an abstract task that should be used by all those task that require to include or exclude file based on pattern matching author arnout j kuiper <a href mailtoajkuiperwxsnl>ajkuiperwxsnl<a> author stefano mazzocchi <a href mailtostefanoapacheorg>stefanoapacheorg<a> author sam ruby <a href mailtorubysusibmcom>rubysusibmcom<a> author jon s stevens <a href mailtojonclearinkcom>jonclearinkcom<a>,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/optional/ejb/DDCreatorHelper.java,2.5,1,need regenerate file do we need to regenerate the file,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/XmlLogger.java,5.0,1,child elements need indent close element otherwise we're line need indent if we had child element we need to indent before we close the element otherwise we're on the same line and don't need to indent,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,11.0,1,task convert text source files local os formatting conventions well repair text files damaged misconfigured misguided editors file transfer programs task take following arguments <ul> srcdir destdir include exclude cr tab eof <ul> arguments <b>sourcedir<b> required task executes scan srcdir based include exclude properties warning run binary carefully formatted files may sound obvious specify asis presume files going modified want tabs fixed whitespace characters may added removed necessary similarly cr's fact cr add result cr characters removed handle cases programs converted crlf crcrlf author sam ruby <a href mailtorubysusibmcom>rubysusibmcom<a> task to convert text source file to local o formatting convention a well a repair text file damaged by misconfigured or misguided editor or file transfer program this task can take the following argument <ul> srcdir destdir include exclude cr tab eof <ul> of these argument only <b>sourcedir<b> is required when this task executes it will scan the srcdir based on the include and exclude property warning do not run on binary or carefully formatted file this may sound obvious but if you don't specify asis presume that your file are going to be modified if you want tab to be fixed whitespace character may be added or removed a necessary similarly for cr's in fact cr add can result in cr character being removed to handle case where other program have converted crlf into crcrlf author sam ruby <a href mailtorubysusibmcom>rubysusibmcom<a>,-1
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/tar/TarInputStream.java,2.0,1,get available data read current entry archive indicate much data left entire archive current entry value determined entry's size header field amount data already read current entry return number available bytes current entry get the available data that can be read from the current entry in the archive this doe not indicate how much data is left in the entire archive only in the current entry this value is determined from the entry's size header field and the amount of data already read from the current entry return the number of available byte for the current entry,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/DefaultLogger.java,2.5,1,constructs new logger write specified printstream messages priority lower higher? msgoutputlevel ignored construct a new logger which will write to the specified printstream message with a priority lower higher? than msgoutputlevel will be ignored,-1
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/tar/TarBuffer.java,6.5,1,tarbuffer class implements tar archive concept buffered input stream concept goes back days blocked tape drives special io devices java universe real function class performs ensure files correct block size tars complain never need access class directly tarbuffers created tar io streams author timothy gerard endres <a href mailtotimeicecom>timeicecom<a> the tarbuffer class implement the tar archive concept of a buffered input stream this concept go back to the day of blocked tape drive and special io device in the java universe the only real function that this class performs is to ensure that file have the correct block size or other tar will complain you should never have a need to access this class directly tarbuffers are created by tar io stream author timothy gerard endres <a href mailtotimeicecom>timeicecom<a>,-1
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/EnumeratedAttribute.java,2.5,1,method subclass needs implement return array holding possible values enumeration this is the only method a subclass need to implement return an array holding all possible value of the enumeration,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/Java.java,3.5,1,set source file deprecated set the source file deprecated,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/IntrospectionHelper.java,2.0,1,holds types attributes could set hold the type of the attribute that could be set,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/Rmic.java,5.5,1,task compile rmi stubs skeletons task take following arguments <ul> base base directory compiled stubs skeletons class name class generate stubs stubversion version stub prototol use 11 12 compat sourcebase base directory generated stubs skeletons classpath additional classpath appended system classpath <ul> arguments <b>base<b> required classname specified classname compiled absent <b>base<b> traversed classes according patterns author duncanx180com author ludovicclaudewebsitewatcherscouk author david maclean <a href mailtodavidcmcoza>davidcmcoza<a> task to compile rmi stub and skeleton this task can take the following argument <ul> base the base directory for the compiled stub and skeleton class the name of the class to generate the stub from stubversion the version of the stub prototol to use 11 12 compat sourcebase the base directory for the generated stub and skeleton classpath additional classpath appended before the system classpath <ul> of these argument <b>base<b> is required if classname is specified then only that classname will be compiled if it is absent then <b>base<b> is traversed for class according to pattern author duncanx180com author ludovicclaudewebsitewatcherscouk author david maclean <a href mailtodavidcmcoza>davidcmcoza<a>,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/BuildException.java,3.0,1,signals error condition build author james duncan davidson signal an error condition during a build author james duncan davidson,0
rel/1.1,2000-07-18,5a9494c6b8a9f924e3b18e1f,src/main/org/apache/tools/ant/taskdefs/Javadoc.java,11.14,1,task makes easy generate javadoc documentation collection source code current known limitations <ul> patterns must form xxx every pattern work java commentstripper reader horribly slow control arguments sanity since left javadoc implementation argument j javadoc1 supported anyway? <ul> doclet set version author default yes note task run another vm javadoc code calls systemexit would break ant functionality author jon stevens <a href mailtojonclearinkcom>jonclearinkcom<a> author stefano mazzocchi <a href mailtostefanoapacheorg>stefanoapacheorg<a> author patrick chanezon <a href mailtochanezonnetscapecom>chanezonnetscapecom<a> author ernst de haan <a href mailtoernstjollemcom>ernstjollemcom<a> this task make it easy to generate javadoc documentation for a collection of source code current known limitation are <ul> pattern must be of the form xxx every other pattern doesn't work the java commentstripper reader is horribly slow there is no control on argument sanity since they are left to the javadoc implementation argument j in javadoc1 is not supported what is that for anyway? <ul> if no doclet is set then the version and author are by default yes note this task is run on another vm because the javadoc code call systemexit which would break ant functionality author jon s stevens <a href mailtojonclearinkcom>jonclearinkcom<a> author stefano mazzocchi <a href mailtostefanoapacheorg>stefanoapacheorg<a> author patrick chanezon <a href mailtochanezonnetscapecom>chanezonnetscapecom<a> author ernst de haan <a href mailtoernstjollemcom>ernstjollemcom<a>,-1
